# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708495043828000000,1708495103828000000,0
workspaceModel.global.updates.count,1708495043828000000,1708495103828000000,0
jps.facet.change.listener.before.change.events.ms,1708495043828000000,1708495103828000000,0
jps.artifact.entities.serializer.load.entities.ms,1708495043828000000,1708495103828000000,0
jps.app.storage.content.reader.load.component.ms,1708495043828000000,1708495103828000000,0
jps.module.iml.entities.serializer.save.entities.ms,1708495043828000000,1708495103828000000,12
workspaceModel.mutableEntityStorage.referrers.ms,1708495043828000000,1708495103828000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708495043828000000,1708495103828000000,2
jps.save.changed.project.entities.ms,1708495043828000000,1708495103828000000,24
workspaceModel.moduleBridge.update.option.ms,1708495043828000000,1708495103828000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1708495043828000000,1708495103828000000,1
jps.apply.loaded.storage.ms,1708495043828000000,1708495103828000000,75
jps.project.serializers.load.ms,1708495043828000000,1708495103828000000,45
workspaceModel.mutableEntityStorage.add.diff.ms,1708495043828000000,1708495103828000000,19
jps.module.iml.entities.serializer.load.entities.ms,1708495043828000000,1708495103828000000,27
workspaceModel.moduleManagerBridge.load.module.ms,1708495043828000000,1708495103828000000,0
jps.reload.project.entities.ms,1708495043828000000,1708495103828000000,0
jps.load.project.to.empty.storage.ms,1708495043828000000,1708495103828000000,81
workspaceModel.mutableEntityStorage.remove.entity.ms,1708495043828000000,1708495103828000000,0
jps.library.entities.serializer.save.entities.ms,1708495043828000000,1708495103828000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708495043828000000,1708495103828000000,1
jps.project.serializers.save.ms,1708495043828000000,1708495103828000000,23
jps.global.handle.before.change.events.ms,1708495043828000000,1708495103828000000,0
workspaceModel.sync.entities.ms,1708495043828000000,1708495103828000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708495043828000000,1708495103828000000,8
workspaceModel.mutableEntityStorage.add.entity.ms,1708495043828000000,1708495103828000000,33
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708495043828000000,1708495103828000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708495043828000000,1708495103828000000,0
jps.load.initial.state.ms,1708495043828000000,1708495103828000000,9
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708495043828000000,1708495103828000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1708495043828000000,1708495103828000000,0
jps.global.initialize.library.bridges.ms,1708495043828000000,1708495103828000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708495043828000000,1708495103828000000,54
workspaceModel.mutableEntityStorage.put.entity.ms,1708495043828000000,1708495103828000000,11
jps.modifiable.module.model.bridge.renaming.ms,1708495043828000000,1708495103828000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1708495043828000000,1708495103828000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708495043828000000,1708495103828000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708495043828000000,1708495103828000000,2
jps.global.initialize.library.bridges.after.loading.ms,1708495043828000000,1708495103828000000,0
workspaceModel.moduleBridge.before.changed.ms,1708495043828000000,1708495103828000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708495043828000000,1708495103828000000,1
jps.artifact.entities.serializer.save.entities.ms,1708495043828000000,1708495103828000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708495043828000000,1708495103828000000,17
workspaceModel.orphan.listener.update.ms,1708495043828000000,1708495103828000000,2
jps.facet.change.listener.process.change.events.ms,1708495043828000000,1708495103828000000,0
jps.global.get.library.ms,1708495043828000000,1708495103828000000,0
jps.facet.change.listener.init.bridge.ms,1708495043828000000,1708495103828000000,0
jps.save.global.entities.ms,1708495043828000000,1708495103828000000,10
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708495043828000000,1708495103828000000,0
jps.app.storage.content.writer.save.component.ms,1708495043828000000,1708495103828000000,0
jps.modifiable.module.model.bridge.load.module.ms,1708495043828000000,1708495103828000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1708495043828000000,1708495103828000000,771
jps.storage.jps.conf.reader.load.component.ms,1708495043828000000,1708495103828000000,7
VFSFlusher.totalFlushes,1708495043828000000,1708495103828000000,0
VFSFlusher.totalFlushingTimeUs,1708495043828000000,1708495103828000000,0
Indexes.stubs.lookupDuration90PMs,1708495043828000000,1708495103828000000,0.0
Indexes.entries.lookupDuration90PMs,1708495043828000000,1708495103828000000,0.0
IndexesFlusher.totalFlushingTimeUs,1708495043828000000,1708495103828000000,297701
IndexesFlusher.totalContentionQuotaSpent,1708495043828000000,1708495103828000000,0
Indexes.entries.lookups,1708495043828000000,1708495103828000000,0.0
IndexesFlusher.totalFlushesRetried,1708495043828000000,1708495103828000000,0
Indexes.stubs.lookups,1708495043828000000,1708495103828000000,0.0
Indexes.allKeys.lookupDuration90PMs,1708495043828000000,1708495103828000000,0.0
Indexes.stubs.lookupDurationAvgMs,1708495043828000000,1708495103828000000,0.0
IndexesFlusher.totalFlushes,1708495043828000000,1708495103828000000,60
VFSFlusher.totalFlushesRetried,1708495043828000000,1708495103828000000,0
Indexes.allKeys.lookupDurationMaxMs,1708495043828000000,1708495103828000000,0.0
Indexes.allKeys.lookups,1708495043828000000,1708495103828000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1708495043828000000,1708495103828000000,0.0
VFSFlusher.totalContentionQuotaSpent,1708495043828000000,1708495103828000000,0
Indexes.stubs.lookupDurationMaxMs,1708495043828000000,1708495103828000000,0.0
Indexes.entries.lookupDurationMaxMs,1708495043828000000,1708495103828000000,0.0
Indexes.entries.lookupDurationAvgMs,1708495043828000000,1708495103828000000,0.0
DirectByteBufferAllocator.disposed,1708495043828000000,1708495103828000000,0
DirectByteBufferAllocator.misses,1708495043828000000,1708495103828000000,0
FilePageCache.capacityInBytes,1708495043828000000,1708495103828000000,524288000
StreamlinedBlobStorage.recordsRelocated,1708495043828000000,1708495103828000000,0
StorageLockContext.competingThreads.max,1708495043828000000,1708495103828000000,0
FilePageCache.disposedBuffers,1708495043828000000,1708495103828000000,0
StorageLockContext.competingThreads.avg,1708495043828000000,1708495103828000000,0.0
StorageLockContext.competingThreads.90P,1708495043828000000,1708495103828000000,0
FilePageCache.totalPageLoadsUs,1708495043828000000,1708495103828000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708495043828000000,1708495103828000000,0
FilePageCache.pageFastCacheHits,1708495043828000000,1708495103828000000,0
StreamlinedBlobStorage.recordsAllocated,1708495043828000000,1708495103828000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708495043828000000,1708495103828000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708495043828000000,1708495103828000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708495043828000000,1708495103828000000,0
FilePageCache.uncachedFileAccess,1708495043828000000,1708495103828000000,0
FilePageCache.pageHits,1708495043828000000,1708495103828000000,0
FilePageCache.maxCacheSizeInBytes,1708495043828000000,1708495103828000000,368771072
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708495043828000000,1708495103828000000,368771072
FilePageCache.pageLoads,1708495043828000000,1708495103828000000,0
StreamlinedBlobStorage.recordsDeleted,1708495043828000000,1708495103828000000,0
DirectByteBufferAllocator.hits,1708495043828000000,1708495103828000000,0
DirectByteBufferAllocator.reclaimed,1708495043828000000,1708495103828000000,0
FilePageCache.maxRegisteredFiles,1708495043828000000,1708495103828000000,697
FilePageCache.totalPageDisposalsUs,1708495043828000000,1708495103828000000,0
JVM.usedHeapBytes,1708495043828000000,1708495103828000000,1053166528
JVM.GC.collections,1708495043828000000,1708495103828000000,0
JVM.maxHeapBytes,1708495043828000000,1708495103828000000,2147483648
JVM.GC.collectionTimesMs,1708495043828000000,1708495103828000000,0
JVM.totalCpuTimeMs,1708495043828000000,1708495103828000000,2650
JVM.usedNativeBytes,1708495043828000000,1708495103828000000,702383984
JVM.threadCount,1708495043828000000,1708495103828000000,48
OS.loadAverage,1708495043828000000,1708495103828000000,0.607421875
JVM.maxNativeBytes,1708495043828000000,1708495103828000000,-1
FileNameCache.queries,1708495103828000000,1708495163829000000,95
FileNameCache.totalMisses,1708495103828000000,1708495163829000000,0
FileNameCache.fastMisses,1708495103828000000,1708495163829000000,0
NonBlockingReadAction.failedExecutionsCount,1708495103828000000,1708495163829000000,0
FlushQueue.queueSizeMax,1708495103828000000,1708495163829000000,1
AWTEventQueue.dispatchTimeTotalNS,1708495103828000000,1708495163829000000,396096202
FlushQueue.tasksExecuted,1708495103828000000,1708495163829000000,420
AWTEventQueue.dispatchTimeAvgNs,1708495103828000000,1708495163829000000,62290.92624626514
AWTEventQueue.eventsDispatched,1708495103828000000,1708495163829000000,6359
AWTEventQueue.dispatchTime90PNs,1708495103828000000,1708495163829000000,119807
NonBlockingReadAction.failedExecutionTimeUs,1708495103828000000,1708495163829000000,0
FlushQueue.waitingTimeAvgNs,1708495103828000000,1708495163829000000,179957.6380952381
FlushQueue.executionTime90PNs,1708495103828000000,1708495163829000000,321535
FlushQueue.waitingTime90PNs,1708495103828000000,1708495163829000000,264191
FlushQueue.queueSize90P,1708495103828000000,1708495163829000000,0
NonBlockingReadAction.finalizedExecutionsCount,1708495103828000000,1708495163829000000,4
AWTEventQueue.dispatchTimeMaxNs,1708495103828000000,1708495163829000000,729087
NonBlockingReadAction.finalizedExecutionTimeUs,1708495103828000000,1708495163829000000,2051
FlushQueue.executionTimeMaxNs,1708495103828000000,1708495163829000000,688127
FlushQueue.queueSizeAvg,1708495103828000000,1708495163829000000,0.002380952380952381
FlushQueue.executionTimeAvgNs,1708495103828000000,1708495163829000000,145206.99047619046
FlushQueue.waitingTimeMaxNs,1708495103828000000,1708495163829000000,536575
workspaceModel.replace.project.model.ms,1708495103828000000,1708495163829000000,0
workspaceModel.collect.changes.ms,1708495103828000000,1708495163829000000,0
workspaceModel.pre.handlers.ms,1708495103828000000,1708495163829000000,1
workspaceModel.to.snapshot.ms,1708495103828000000,1708495163829000000,1
workspaceModel.init.bridges.ms,1708495103828000000,1708495163829000000,2
workspaceModel.updates.ms,1708495103828000000,1708495163829000000,100
workspaceModel.updates.count,1708495103828000000,1708495163829000000,8
workspaceModel.loading.from.cache.ms,1708495103828000000,1708495163829000000,160
workspaceModel.update.unloaded.entities.ms,1708495103828000000,1708495163829000000,0
workspaceModel.check.recursive.update.ms,1708495103828000000,1708495163829000000,0
workspaceModel.loading.total.ms,1708495103828000000,1708495163829000000,175
workspaceModel.initializing.ms,1708495103828000000,1708495163829000000,2
workspaceModel.updates.precise.ms,1708495103828000000,1708495163829000000,26
workspaceModel.global.apply.state.to.project.builder.ms,1708495103828000000,1708495163829000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1708495103828000000,1708495163829000000,1
workspaceModel.save.cache.to.file.ms,1708495103828000000,1708495163829000000,47
workspaceModel.delayed.project.synchronizer.sync.ms,1708495103828000000,1708495163829000000,141
jps.modifiable.module.model.bridge.disposing.ms,1708495103828000000,1708495163829000000,0
jps.global.get.library.by.name.ms,1708495103828000000,1708495163829000000,0
jps.global.handle.changed.events.ms,1708495103828000000,1708495163829000000,0
jps.global.get.libraries.ms,1708495103828000000,1708495163829000000,3
jps.library.entities.serializer.load.entities.ms,1708495103828000000,1708495163829000000,10
workspaceModel.mutableEntityStorage.entities.ms,1708495103828000000,1708495163829000000,0
workspaceModel.global.updates.ms,1708495103828000000,1708495163829000000,0
workspaceModel.global.apply.state.to.project.ms,1708495103828000000,1708495163829000000,34
workspaceModel.load.cache.from.file.ms,1708495103828000000,1708495163829000000,157
jps.modifiable.module.model.bridge.new.module.ms,1708495103828000000,1708495163829000000,2
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708495103828000000,1708495163829000000,0
workspaceModel.global.updates.count,1708495103828000000,1708495163829000000,0
jps.facet.change.listener.before.change.events.ms,1708495103828000000,1708495163829000000,0
jps.artifact.entities.serializer.load.entities.ms,1708495103828000000,1708495163829000000,0
jps.app.storage.content.reader.load.component.ms,1708495103828000000,1708495163829000000,0
jps.module.iml.entities.serializer.save.entities.ms,1708495103828000000,1708495163829000000,12
workspaceModel.mutableEntityStorage.referrers.ms,1708495103828000000,1708495163829000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708495103828000000,1708495163829000000,2
jps.save.changed.project.entities.ms,1708495103828000000,1708495163829000000,24
workspaceModel.moduleBridge.update.option.ms,1708495103828000000,1708495163829000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1708495103828000000,1708495163829000000,1
jps.apply.loaded.storage.ms,1708495103828000000,1708495163829000000,75
jps.project.serializers.load.ms,1708495103828000000,1708495163829000000,45
workspaceModel.mutableEntityStorage.add.diff.ms,1708495103828000000,1708495163829000000,19
jps.module.iml.entities.serializer.load.entities.ms,1708495103828000000,1708495163829000000,27
workspaceModel.moduleManagerBridge.load.module.ms,1708495103828000000,1708495163829000000,0
jps.reload.project.entities.ms,1708495103828000000,1708495163829000000,0
jps.load.project.to.empty.storage.ms,1708495103828000000,1708495163829000000,81
workspaceModel.mutableEntityStorage.remove.entity.ms,1708495103828000000,1708495163829000000,0
jps.library.entities.serializer.save.entities.ms,1708495103828000000,1708495163829000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708495103828000000,1708495163829000000,1
jps.project.serializers.save.ms,1708495103828000000,1708495163829000000,23
jps.global.handle.before.change.events.ms,1708495103828000000,1708495163829000000,0
workspaceModel.sync.entities.ms,1708495103828000000,1708495163829000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708495103828000000,1708495163829000000,8
workspaceModel.mutableEntityStorage.add.entity.ms,1708495103828000000,1708495163829000000,33
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708495103828000000,1708495163829000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708495103828000000,1708495163829000000,0
jps.load.initial.state.ms,1708495103828000000,1708495163829000000,9
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708495103828000000,1708495163829000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1708495103828000000,1708495163829000000,0
jps.global.initialize.library.bridges.ms,1708495103828000000,1708495163829000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708495103828000000,1708495163829000000,54
workspaceModel.mutableEntityStorage.put.entity.ms,1708495103828000000,1708495163829000000,11
jps.modifiable.module.model.bridge.renaming.ms,1708495103828000000,1708495163829000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1708495103828000000,1708495163829000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708495103828000000,1708495163829000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708495103828000000,1708495163829000000,2
jps.global.initialize.library.bridges.after.loading.ms,1708495103828000000,1708495163829000000,0
workspaceModel.moduleBridge.before.changed.ms,1708495103828000000,1708495163829000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708495103828000000,1708495163829000000,1
jps.artifact.entities.serializer.save.entities.ms,1708495103828000000,1708495163829000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708495103828000000,1708495163829000000,17
workspaceModel.orphan.listener.update.ms,1708495103828000000,1708495163829000000,2
jps.facet.change.listener.process.change.events.ms,1708495103828000000,1708495163829000000,0
jps.global.get.library.ms,1708495103828000000,1708495163829000000,0
jps.facet.change.listener.init.bridge.ms,1708495103828000000,1708495163829000000,0
jps.save.global.entities.ms,1708495103828000000,1708495163829000000,10
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708495103828000000,1708495163829000000,0
jps.app.storage.content.writer.save.component.ms,1708495103828000000,1708495163829000000,0
jps.modifiable.module.model.bridge.load.module.ms,1708495103828000000,1708495163829000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1708495103828000000,1708495163829000000,771
jps.storage.jps.conf.reader.load.component.ms,1708495103828000000,1708495163829000000,7
VFSFlusher.totalFlushes,1708495103828000000,1708495163829000000,0
VFSFlusher.totalFlushingTimeUs,1708495103828000000,1708495163829000000,0
Indexes.stubs.lookupDuration90PMs,1708495103828000000,1708495163829000000,0.0
Indexes.entries.lookupDuration90PMs,1708495103828000000,1708495163829000000,0.0
IndexesFlusher.totalFlushingTimeUs,1708495103828000000,1708495163829000000,279511
IndexesFlusher.totalContentionQuotaSpent,1708495103828000000,1708495163829000000,0
Indexes.entries.lookups,1708495103828000000,1708495163829000000,0.0
IndexesFlusher.totalFlushesRetried,1708495103828000000,1708495163829000000,0
Indexes.stubs.lookups,1708495103828000000,1708495163829000000,0.0
Indexes.allKeys.lookupDuration90PMs,1708495103828000000,1708495163829000000,0.0
Indexes.stubs.lookupDurationAvgMs,1708495103828000000,1708495163829000000,0.0
IndexesFlusher.totalFlushes,1708495103828000000,1708495163829000000,59
VFSFlusher.totalFlushesRetried,1708495103828000000,1708495163829000000,0
Indexes.allKeys.lookupDurationMaxMs,1708495103828000000,1708495163829000000,0.0
Indexes.allKeys.lookups,1708495103828000000,1708495163829000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1708495103828000000,1708495163829000000,0.0
VFSFlusher.totalContentionQuotaSpent,1708495103828000000,1708495163829000000,0
Indexes.stubs.lookupDurationMaxMs,1708495103828000000,1708495163829000000,0.0
Indexes.entries.lookupDurationMaxMs,1708495103828000000,1708495163829000000,0.0
Indexes.entries.lookupDurationAvgMs,1708495103828000000,1708495163829000000,0.0
DirectByteBufferAllocator.disposed,1708495103828000000,1708495163829000000,0
DirectByteBufferAllocator.misses,1708495103828000000,1708495163829000000,0
FilePageCache.capacityInBytes,1708495103828000000,1708495163829000000,524288000
StreamlinedBlobStorage.recordsRelocated,1708495103828000000,1708495163829000000,0
StorageLockContext.competingThreads.max,1708495103828000000,1708495163829000000,0
FilePageCache.disposedBuffers,1708495103828000000,1708495163829000000,0
StorageLockContext.competingThreads.avg,1708495103828000000,1708495163829000000,0.0
StorageLockContext.competingThreads.90P,1708495103828000000,1708495163829000000,0
FilePageCache.totalPageLoadsUs,1708495103828000000,1708495163829000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708495103828000000,1708495163829000000,0
FilePageCache.pageFastCacheHits,1708495103828000000,1708495163829000000,0
StreamlinedBlobStorage.recordsAllocated,1708495103828000000,1708495163829000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708495103828000000,1708495163829000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708495103828000000,1708495163829000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708495103828000000,1708495163829000000,0
FilePageCache.uncachedFileAccess,1708495103828000000,1708495163829000000,0
FilePageCache.pageHits,1708495103828000000,1708495163829000000,0
FilePageCache.maxCacheSizeInBytes,1708495103828000000,1708495163829000000,368771072
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708495103828000000,1708495163829000000,368771072
FilePageCache.pageLoads,1708495103828000000,1708495163829000000,0
StreamlinedBlobStorage.recordsDeleted,1708495103828000000,1708495163829000000,0
DirectByteBufferAllocator.hits,1708495103828000000,1708495163829000000,0
DirectByteBufferAllocator.reclaimed,1708495103828000000,1708495163829000000,0
FilePageCache.maxRegisteredFiles,1708495103828000000,1708495163829000000,697
FilePageCache.totalPageDisposalsUs,1708495103828000000,1708495163829000000,0
JVM.usedHeapBytes,1708495103828000000,1708495163829000000,1087769536
JVM.GC.collections,1708495103828000000,1708495163829000000,0
JVM.maxHeapBytes,1708495103828000000,1708495163829000000,2147483648
JVM.GC.collectionTimesMs,1708495103828000000,1708495163829000000,0
JVM.totalCpuTimeMs,1708495103828000000,1708495163829000000,2600
JVM.usedNativeBytes,1708495103828000000,1708495163829000000,702400880
JVM.threadCount,1708495103828000000,1708495163829000000,49
OS.loadAverage,1708495103828000000,1708495163829000000,0.66845703125
JVM.maxNativeBytes,1708495103828000000,1708495163829000000,-1
FileNameCache.queries,1708495163829000000,1708495223828000000,0
FileNameCache.totalMisses,1708495163829000000,1708495223828000000,0
FileNameCache.fastMisses,1708495163829000000,1708495223828000000,0
NonBlockingReadAction.failedExecutionsCount,1708495163829000000,1708495223828000000,0
FlushQueue.queueSizeMax,1708495163829000000,1708495223828000000,0
AWTEventQueue.dispatchTimeTotalNS,1708495163829000000,1708495223828000000,385036109
FlushQueue.tasksExecuted,1708495163829000000,1708495223828000000,420
AWTEventQueue.dispatchTimeAvgNs,1708495163829000000,1708495223828000000,60485.73546968269
AWTEventQueue.eventsDispatched,1708495163829000000,1708495223828000000,6366
AWTEventQueue.dispatchTime90PNs,1708495163829000000,1708495223828000000,115711
NonBlockingReadAction.failedExecutionTimeUs,1708495163829000000,1708495223828000000,0
FlushQueue.waitingTimeAvgNs,1708495163829000000,1708495223828000000,173037.40952380953
FlushQueue.executionTime90PNs,1708495163829000000,1708495223828000000,329727
FlushQueue.waitingTime90PNs,1708495163829000000,1708495223828000000,260095
FlushQueue.queueSize90P,1708495163829000000,1708495223828000000,0
NonBlockingReadAction.finalizedExecutionsCount,1708495163829000000,1708495223828000000,0
AWTEventQueue.dispatchTimeMaxNs,1708495163829000000,1708495223828000000,4145151
NonBlockingReadAction.finalizedExecutionTimeUs,1708495163829000000,1708495223828000000,0
FlushQueue.executionTimeMaxNs,1708495163829000000,1708495223828000000,593919
FlushQueue.queueSizeAvg,1708495163829000000,1708495223828000000,0.0
FlushQueue.executionTimeAvgNs,1708495163829000000,1708495223828000000,150325.61904761905
FlushQueue.waitingTimeMaxNs,1708495163829000000,1708495223828000000,724991
workspaceModel.replace.project.model.ms,1708495163829000000,1708495223828000000,0
workspaceModel.collect.changes.ms,1708495163829000000,1708495223828000000,0
workspaceModel.pre.handlers.ms,1708495163829000000,1708495223828000000,1
workspaceModel.to.snapshot.ms,1708495163829000000,1708495223828000000,1
workspaceModel.init.bridges.ms,1708495163829000000,1708495223828000000,2
workspaceModel.updates.ms,1708495163829000000,1708495223828000000,100
workspaceModel.updates.count,1708495163829000000,1708495223828000000,8
workspaceModel.loading.from.cache.ms,1708495163829000000,1708495223828000000,160
workspaceModel.update.unloaded.entities.ms,1708495163829000000,1708495223828000000,0
workspaceModel.check.recursive.update.ms,1708495163829000000,1708495223828000000,0
workspaceModel.loading.total.ms,1708495163829000000,1708495223828000000,175
workspaceModel.initializing.ms,1708495163829000000,1708495223828000000,2
workspaceModel.updates.precise.ms,1708495163829000000,1708495223828000000,26
workspaceModel.global.apply.state.to.project.builder.ms,1708495163829000000,1708495223828000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1708495163829000000,1708495223828000000,1
workspaceModel.save.cache.to.file.ms,1708495163829000000,1708495223828000000,47
workspaceModel.delayed.project.synchronizer.sync.ms,1708495163829000000,1708495223828000000,141
jps.modifiable.module.model.bridge.disposing.ms,1708495163829000000,1708495223828000000,0
jps.global.get.library.by.name.ms,1708495163829000000,1708495223828000000,0
jps.global.handle.changed.events.ms,1708495163829000000,1708495223828000000,0
jps.global.get.libraries.ms,1708495163829000000,1708495223828000000,3
jps.library.entities.serializer.load.entities.ms,1708495163829000000,1708495223828000000,10
workspaceModel.mutableEntityStorage.entities.ms,1708495163829000000,1708495223828000000,0
workspaceModel.global.updates.ms,1708495163829000000,1708495223828000000,0
workspaceModel.global.apply.state.to.project.ms,1708495163829000000,1708495223828000000,34
workspaceModel.load.cache.from.file.ms,1708495163829000000,1708495223828000000,157
jps.modifiable.module.model.bridge.new.module.ms,1708495163829000000,1708495223828000000,2
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708495163829000000,1708495223828000000,0
workspaceModel.global.updates.count,1708495163829000000,1708495223828000000,0
jps.facet.change.listener.before.change.events.ms,1708495163829000000,1708495223828000000,0
jps.artifact.entities.serializer.load.entities.ms,1708495163829000000,1708495223828000000,0
jps.app.storage.content.reader.load.component.ms,1708495163829000000,1708495223828000000,0
jps.module.iml.entities.serializer.save.entities.ms,1708495163829000000,1708495223828000000,12
workspaceModel.mutableEntityStorage.referrers.ms,1708495163829000000,1708495223828000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708495163829000000,1708495223828000000,2
jps.save.changed.project.entities.ms,1708495163829000000,1708495223828000000,24
workspaceModel.moduleBridge.update.option.ms,1708495163829000000,1708495223828000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1708495163829000000,1708495223828000000,1
jps.apply.loaded.storage.ms,1708495163829000000,1708495223828000000,75
jps.project.serializers.load.ms,1708495163829000000,1708495223828000000,45
workspaceModel.mutableEntityStorage.add.diff.ms,1708495163829000000,1708495223828000000,19
jps.module.iml.entities.serializer.load.entities.ms,1708495163829000000,1708495223828000000,27
workspaceModel.moduleManagerBridge.load.module.ms,1708495163829000000,1708495223828000000,0
jps.reload.project.entities.ms,1708495163829000000,1708495223828000000,0
jps.load.project.to.empty.storage.ms,1708495163829000000,1708495223828000000,81
workspaceModel.mutableEntityStorage.remove.entity.ms,1708495163829000000,1708495223828000000,0
jps.library.entities.serializer.save.entities.ms,1708495163829000000,1708495223828000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708495163829000000,1708495223828000000,1
jps.project.serializers.save.ms,1708495163829000000,1708495223828000000,23
jps.global.handle.before.change.events.ms,1708495163829000000,1708495223828000000,0
workspaceModel.sync.entities.ms,1708495163829000000,1708495223828000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708495163829000000,1708495223828000000,8
workspaceModel.mutableEntityStorage.add.entity.ms,1708495163829000000,1708495223828000000,33
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708495163829000000,1708495223828000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708495163829000000,1708495223828000000,0
jps.load.initial.state.ms,1708495163829000000,1708495223828000000,9
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708495163829000000,1708495223828000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1708495163829000000,1708495223828000000,0
jps.global.initialize.library.bridges.ms,1708495163829000000,1708495223828000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708495163829000000,1708495223828000000,54
workspaceModel.mutableEntityStorage.put.entity.ms,1708495163829000000,1708495223828000000,11
jps.modifiable.module.model.bridge.renaming.ms,1708495163829000000,1708495223828000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1708495163829000000,1708495223828000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708495163829000000,1708495223828000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708495163829000000,1708495223828000000,2
jps.global.initialize.library.bridges.after.loading.ms,1708495163829000000,1708495223828000000,0
workspaceModel.moduleBridge.before.changed.ms,1708495163829000000,1708495223828000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708495163829000000,1708495223828000000,1
jps.artifact.entities.serializer.save.entities.ms,1708495163829000000,1708495223828000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708495163829000000,1708495223828000000,17
workspaceModel.orphan.listener.update.ms,1708495163829000000,1708495223828000000,2
jps.facet.change.listener.process.change.events.ms,1708495163829000000,1708495223828000000,0
jps.global.get.library.ms,1708495163829000000,1708495223828000000,0
jps.facet.change.listener.init.bridge.ms,1708495163829000000,1708495223828000000,0
jps.save.global.entities.ms,1708495163829000000,1708495223828000000,10
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708495163829000000,1708495223828000000,0
jps.app.storage.content.writer.save.component.ms,1708495163829000000,1708495223828000000,0
